"customer_id","sale","sale_amount","region","age","gender","activity","marketing_exposure","x1","x2","x3","x4","x5","num_accounts","current_customer","income"
100072,"Yes",114.188382155865,"36",64,"Male","Med",6,40.7113106495077,11.9223061669242,91.099711886348,4,4,0,"No",61
100073,"No",0,"24",32,"Male","Low",5,52.9024828994339,12.5396423594189,113.921184213225,11,3,0,"No",49
100074,"No",0,"28",56,"Male","Med",6,63.9835744082304,10.504695129113,110.877575028375,7,2,2,"No",54
100075,"Yes",1227.94782809341,"5",63,"Female","Low",5,55.5064688849308,9.7053598959109,112.707638977387,10,4,0,"No",72
100076,"Yes",628.472352419273,"31",64,"Male","High",2,40.2607405103381,9.41268530248279,102.649804803851,10,0,0,"No",72
100077,"Yes",269.65688793513,"19",65,"Female","High",2,46.0428646385936,6.1020150500026,96.9248482699373,4,5,0,"No",72
100078,"No",0,"20",48,"Female","Low",6,50.1666969966703,6.83389512738317,74.7261015706349,8,3,0,"No",46
100080,"Yes",485.364320287231,"5",56,"Male","Med",10,42.4236551009463,11.5350260515294,112.079099740864,10,1,0,"Yes",78
100081,"Yes",10.0000000000014,"30",60,"Male","Med",5,44.7453435309463,9.0656917348132,100.898683251864,15,3,1,"No",56
100082,"No",0,"50",55,"Male","High",5,57.8389383489,13.8366740784086,60.759754646445,11,2,0,"No",56
100083,"Yes",414.898453709357,"46",62,"Female","Low",3,63.7364394874743,7.26402807898706,129.629108166738,8,3,0,"No",42
100084,"Yes",106.596267225321,"30",46,"Male","Med",6,59.0943824648908,12.4168951197879,94.9166352966677,13,1,1,"No",65
100086,"Yes",631.776616378384,"19",72,"Female","High",5,46.394254775093,8.91647928273115,88.9173474784462,14,1,0,"No",81
100087,"No",0,"6",68,"Female","Low",0,44.8436793940999,7.47218350910439,82.0204395424069,11,3,0,"No",49
100088,"Yes",510.101430206467,"14",57,"Female","Low",3,51.2764189066711,7.5198182990203,93.3378406799779,12,3,1,"No",58
100089,"No",0,"9",39,"Male","Low",4,47.2869570874587,10.5523703365627,94.9374066774777,13,3,0,"No",59
100090,"Yes",565.40532803633,"31",66,"Female","Low",2,48.082107132574,7.75837479496834,116.087690385352,9,1,0,"Yes",74
100093,"No",0,"32",43,"Male","Low",3,58.9901692235766,9.81936360610448,108.759152272908,6,3,0,"No",54
100095,"No",0,"13",49,"Male","Low",7,49.0400052913833,10.0278673649776,101.444790815322,7,1,0,"Yes",59
100097,"No",0,"23",58,"Female","High",3,55.6331881179285,7.90862547825982,94.5064535306722,10,6,2,"No",49
100098,"Yes",404.045249297504,"24",42,"Male","High",7,46.5895958278975,9.62077255496289,108.834930754745,16,5,0,"No",78
100100,"Yes",510.268864823895,"30",34,"Male","Med",10,32.6015953633675,10.2718902230803,86.65529237973,7,0,0,"No",67
100101,"Yes",678.089193357767,"4",56,"Female","Med",4,35.3029331535754,10.860758738086,98.5950436631843,9,4,0,"No",61
100102,"Yes",1078.76487668353,"39",53,"Female","Low",3,67.6570394677437,7.11264448440404,149.893748861918,3,0,0,"Yes",49
100103,"Yes",57.4598080526903,"20",53,"Male","Low",5,41.9905708192955,11.1178896144918,100.548419861752,12,3,0,"No",55
100105,"No",0,"41",80,"Female","Low",1,48.0028175768143,6.25705957048288,68.4843145331233,7,0,1,"No",63
100106,"No",0,"40",40,"Male","Med",2,34.8870056072455,9.78784705606097,90.1606438235418,12,3,0,"No",59
100107,"No",0,"15",60,"Male","Low",7,41.2187568432517,7.68611630293048,132.041458844838,10,0,0,"No",59
100109,"No",0,"35",59,"Female","High",1,50.332344954063,8.76477080443685,79.871504425639,12,2,2,"Yes",62
100111,"Yes",175.393937008939,"36",52,"Male","High",2,50.3830543975289,12.5638361841864,100.434598262716,14,1,1,"No",71
100112,"No",0,"44",54,"Male","Low",6,52.8491703277666,15.0487921483617,91.7044213906597,7,1,0,"Yes",77
100113,"No",0,"17",71,"Female","Low",2,50.5890815494023,7.28836903678152,71.1609295035543,11,2,0,"No",46
100114,"No",0,"6",62,"Male","High",7,58.695536078151,11.8957870247348,112.633649909132,3,0,0,"No",67
100116,"Yes",10.0257993123099,"50",61,"Male","High",9,63.3554159271496,9.94818446302553,131.266620927915,5,1,1,"No",61
100117,"No",0,"48",65,"Male","Low",6,56.5708401627438,8.86747561008338,69.7656936158322,13,4,1,"No",61
100118,"Yes",703.000722720095,"13",41,"Female","Med",2,60.9354996474937,9.89778912494799,87.1570602392473,11,2,0,"Yes",60
100119,"Yes",135.192697142861,"33",59,"Male","Med",6,53.2550539633416,11.1150838928391,121.386625682387,9,1,1,"No",60
100120,"No",0,"6",43,"Male","Low",9,71.8626713459722,12.3369452747813,77.6829723154477,12,2,0,"No",73
100121,"Yes",350.706571529709,"32",51,"Male","High",8,57.8542552585477,8.23374055095601,119.207065482362,6,3,2,"No",68
100123,"Yes",139.79149027817,"33",72,"Male","Low",3,24.0862858703068,9.39018736713617,130.559044135044,8,0,1,"No",64
100124,"Yes",41.862974801019,"15",60,"Male","Med",9,63.7387677476033,9.6643876052815,80.0964567390011,9,3,1,"Yes",76
100125,"Yes",1356.89507013497,"5",76,"Female","Low",3,56.6536449300255,9.62628886246193,104.777884224373,11,2,1,"No",60
100126,"Yes",725.840249595955,"4",72,"Female","Low",4,64.2507257558313,8.97426430058398,101.61492347076,9,0,0,"Yes",55
100127,"No",0,"33",67,"Female","High",4,48.4422308686709,11.8349667233069,113.87872432433,10,5,0,"No",68
100128,"No",0,"6",56,"Male","Low",4,53.0507716267235,7.72245830047759,107.97968101395,3,6,0,"No",68
100129,"Yes",1553.50578252241,"2",97,"Male","Med",5,70.3563019639416,11.9337245116909,81.7562264783985,7,3,0,"Yes",59
100130,"Yes",123.353655858578,"12",63,"Male","Low",4,44.8147945160475,10.8252489318579,96.0247022100769,6,2,2,"Yes",80
100131,"Yes",37.1950373728353,"2",63,"Male","Low",5,54.9422250044042,9.76300175660309,72.0302338255467,14,2,1,"No",65
100132,"Yes",1388.73303169834,"13",51,"Male","Med",3,50.6590589297832,9.46125466121969,118.000557672633,13,0,1,"Yes",62
100133,"Yes",107.739053965591,"28",63,"Male","Low",6,35.5053296751841,13.4280647160892,115.823697615526,7,1,0,"No",69
100134,"Yes",214.426298617103,"12",69,"Male","Low",7,64.5329504457533,10.7396764192811,109.632686801346,11,4,0,"No",67
100135,"Yes",347.397916241958,"40",61,"Female","Med",6,47.2943613392719,7.9729630748991,91.6184228791614,7,2,0,"Yes",70
100136,"Yes",110.595044280356,"41",48,"Male","Med",12,57.2606564209346,9.27241603820654,112.973163938377,6,1,0,"No",50
100138,"No",0,"16",56,"Male","High",9,51.4259159456545,12.5797117301917,123.80948556879,9,2,1,"Yes",76
100140,"Yes",666.076322617575,"5",67,"Male","Low",5,49.5846906904058,12.8491828701898,83.334159586741,12,0,1,"Yes",64
100141,"No",0,"3",74,"Female","Med",2,48.7091274244457,10.0195762491171,77.741313664224,9,1,0,"No",55
100142,"No",0,"23",40,"Male","High",4,69.3002338529229,7.84361040282145,61.8067195468229,15,4,0,"No",81
100143,"No",0,"19",61,"Male","Med",8,51.799026839525,7.57082526852482,82.124332401369,10,2,1,"Yes",71
100144,"Yes",574.369520941661,"41",72,"Female","High",2,51.9988253232863,10.2920106876601,118.797200095241,10,1,0,"Yes",65
100145,"No",0,"20",63,"Female","Med",3,43.0624783997944,9.44128237873057,83.4996222010443,11,0,0,"No",64
100146,"Yes",804.47569679301,"26",63,"Female","Low",3,42.6965448416915,10.1717064531526,93.4273457377189,9,4,0,"No",61
100147,"No",0,"38",72,"Female","Med",3,53.2477350324692,9.9679520495472,97.9315654069565,13,4,0,"No",68
100149,"No",0,"12",61,"Female","Med",4,38.4896549320721,8.22172637624205,117.622006746357,13,0,0,"No",65
100150,"Yes",507.804304781493,"27",72,"Female","Low",0,66.2263026389671,6.85350030316196,77.9460589736877,11,1,0,"No",56
100151,"Yes",141.165698428231,"26",60,"Male","Med",6,47.5471257045187,11.8573802250194,88.6761382177576,13,3,0,"No",61
100152,"No",0,"2",46,"Male","Med",4,43.5661895916178,8.92662035187807,109.502704061,14,1,1,"No",76
100154,"No",0,"8",58,"Male","Low",5,53.2870319662467,9.91137266791799,115.163917021826,13,2,0,"No",77
100157,"Yes",610.322642080028,"37",65,"Female","Med",4,44.2255093189208,10.0428492060457,121.142858030478,15,1,1,"Yes",64
100158,"No",0,"42",53,"Male","Med",7,44.1111492794791,8.27836665588719,75.5776376234214,13,2,0,"Yes",78
100159,"Yes",276.023647141413,"22",54,"Male","High",5,46.4634736190029,10.074457263427,112.256117341217,12,1,1,"No",67
100160,"Yes",176.679406558266,"48",54,"Male","Med",4,57.3610044767897,11.8022777957237,135.122224560516,14,1,0,"No",52
100161,"No",0,"12",59,"Male","Low",8,42.7948528039188,12.9731581649886,86.9384970450806,17,0,1,"No",56
100162,"Yes",225.13758647586,"44",53,"Male","Med",6,37.5577522905876,15.6580160185455,95.4068946481127,7,1,0,"No",64
100163,"Yes",1002.13452781694,"25",82,"Female","High",2,61.7298543023317,6.29192198162016,86.7769285673315,9,1,1,"No",46
100164,"No",0,"45",52,"Male","Med",11,43.7189848610002,8.53709413061849,86.5192610646736,13,0,0,"Yes",66
100165,"Yes",57.7490690172938,"41",59,"Female","Med",0,60.6646449799416,8.70038165042862,92.5871949832175,9,0,0,"No",68
100166,"Yes",227.102300070391,"17",61,"Male","Med",4,53.8223689421764,11.909542349749,91.5544726602399,14,2,1,"Yes",40
100167,"Yes",561.375805106847,"35",60,"Female","High",4,44.76746206872,10.5212565536268,88.5550148588022,9,1,0,"No",83
100168,"Yes",989.291739640541,"23",76,"Female","High",2,44.6113863838035,9.9929113164917,127.800823997543,9,2,4,"No",70
100169,"No",0,"7",51,"Female","Low",5,54.8428012379487,9.89259506703888,126.530455385954,13,2,1,"Yes",33
100171,"Yes",234.257263617534,"43",54,"Female","High",3,46.2756853492489,10.1909219009814,116.028115779672,10,2,0,"No",55
100172,"No",0,"40",48,"Male","Med",6,48.3823559196265,9.90845340476298,119.047774515452,10,1,1,"No",60
100173,"No",0,"1",72,"Female","Med",2,44.0275171010329,7.23858203060745,108.007204026863,10,1,0,"No",61
100175,"Yes",792.641355625099,"35",73,"Female","Low",6,43.978204859387,10.213354769751,109.293570885159,12,2,4,"No",64
100176,"No",0,"45",62,"Male","Med",7,46.8111825258145,15.024071058792,101.201727790277,7,2,1,"No",58
100177,"Yes",1133.05651895193,"11",40,"Male","Low",7,46.9196601501682,6.73579338066752,110.728442499969,9,3,0,"No",68
100178,"Yes",704.678984418109,"1",57,"Female","Med",4,36.3434109398957,11.558321351894,101.476497278958,9,2,0,"No",61
100179,"Yes",546.90173726952,"44",57,"Male","High",3,49.5340404901334,9.43390531422724,117.156397402537,10,3,0,"No",56
100180,"Yes",572.099605007269,"14",38,"Male","Med",3,42.3604040621354,10.6251460662763,109.027255140207,13,2,0,"Yes",65
100182,"Yes",224.244173287901,"32",67,"Female","Med",3,29.0485234916095,9.86700864279526,94.675712475615,10,4,0,"Yes",67
100183,"Yes",978.58075917439,"37",56,"Female","Med",1,60.5241114933751,7.22154172264413,131.75528265257,6,6,1,"No",71
100186,"Yes",172.298259260965,"36",59,"Male","Low",6,33.9319234717712,10.6641785729736,93.5742975668135,11,1,0,"No",81
100187,"Yes",986.694354123068,"43",41,"Male","Med",9,62.4158551744911,10.5242536690254,122.50112522935,5,1,1,"No",74
100188,"Yes",247.155289111203,"37",60,"Male","Med",7,37.3539999174777,9.6245269630244,94.28058520804,9,6,1,"Yes",79
100189,"Yes",107.516370418406,"39",53,"Male","High",6,44.0186529770111,13.3360380473285,116.053162326151,5,5,0,"No",59
100191,"No",0,"9",37,"Male","Med",7,39.8898895405884,10.8335034994139,87.2107717664838,8,1,0,"No",78
100192,"Yes",200.686596045516,"38",58,"Male","High",4,58.7756467701261,8.51813605356229,90.8846337876782,7,4,1,"Yes",72
100193,"No",0,"38",75,"Female","High",0,38.5811387101122,10.8624830013426,86.684134301128,5,1,1,"No",67
100194,"Yes",677.839962449129,"38",37,"Male","High",4,50.6495254470949,8.82379786949899,91.2788902764839,10,3,1,"No",57
100195,"Yes",372.776261047804,"36",58,"Female","Med",3,35.7046844574411,16.0203872761345,102.736364784224,8,3,2,"No",55
100196,"Yes",1354.24908449185,"12",84,"Female","Low",2,57.7750317616677,14.3294051241813,124.227011616499,11,1,0,"No",71
100197,"No",0,"30",69,"Male","High",7,54.0984990687602,11.0618106692087,123.145586584239,9,0,2,"Yes",61
100198,"No",0,"47",66,"Female","Low",5,41.8939046991844,9.83068737094348,87.2029385036489,12,5,0,"No",70
100200,"Yes",15.4958798292032,"48",63,"Male","Low",4,39.7378200356465,10.3851544531014,101.19507707443,11,3,1,"No",57
100202,"Yes",649.118312322312,"36",82,"Female","Med",1,35.1115525787942,9.20521805371242,117.078259922941,9,3,0,"No",75
100205,"No",0,"23",43,"Male","Med",5,53.3320586311247,10.1443162901408,133.456143795889,13,1,0,"No",65
100206,"No",0,"35",63,"Male","High",9,58.090036922401,8.68121875505682,74.2969525100405,11,3,0,"No",70
100207,"No",0,"45",47,"Male","High",6,51.1084692723954,9.30640213520762,111.613034647269,10,0,0,"No",68
100208,"No",0,"27",71,"Female","Low",3,45.179567763454,9.64153638328404,87.5274246735503,7,0,0,"No",68
100209,"No",0,"3",35,"Male","Med",7,54.7949844522714,7.2251537053075,75.8677092032183,8,0,0,"Yes",69
100210,"No",0,"12",83,"Female","Med",2,35.9565706343644,8.5903262286119,135.441830515617,9,2,1,"No",68
100213,"Yes",973.227753792307,"26",71,"Female","Med",5,46.6885863785833,10.1484170742129,108.647010650885,7,0,0,"Yes",54
100215,"Yes",612.426485052113,"35",43,"Male","High",4,39.4890433029087,8.75500401055206,85.3088969570865,12,1,0,"No",46
100216,"Yes",11.0527913428395,"50",58,"Male","Med",5,45.128024557445,9.89943749293091,54.9706808942518,9,1,0,"No",65
100217,"No",0,"35",70,"Male","Med",9,30.386679686073,9.68290668519821,84.1354597107992,8,3,1,"No",78
100218,"Yes",454.19519794517,"45",61,"Female","Med",4,38.4037296674965,6.84812559736497,144.67377484421,9,2,0,"No",67
100219,"Yes",364.657279358783,"25",74,"Male","High",8,46.7980261973579,8.09543845479598,95.3301122574247,9,1,1,"Yes",52
100220,"No",0,"36",56,"Male","Med",10,38.2723553903947,8.08975706271346,82.7420583625682,12,0,0,"No",68
100221,"Yes",873.484063955961,"35",63,"Female","Med",6,74.5797641809743,6.97819015311064,76.6674620587008,11,1,0,"No",69
100223,"Yes",379.583671199684,"4",50,"Male","Med",6,59.292330628927,10.6809404423359,85.9959411784885,9,0,0,"No",58
100224,"No",0,"14",56,"Male","Low",5,56.1530989902713,10.9120840209722,109.423017004683,9,0,2,"No",80
100225,"Yes",76.6065461828656,"29",69,"Male","High",2,57.2710935584302,9.81622888066087,91.3785864718648,7,2,2,"Yes",62
100226,"Yes",379.755890669441,"12",62,"Male","Med",7,42.9106927855482,7.30624344530809,91.9759381765653,11,1,2,"No",59
100227,"Yes",10.035244639532,"50",58,"Male","Med",1,55.4305767614266,8.85481238590151,111.085580142797,14,4,0,"No",72
100228,"No",0,"15",51,"Male","High",10,54.4159007771985,10.1340834870417,89.1013663093653,15,1,0,"No",60
100229,"Yes",329.556164270606,"14",71,"Male","Med",9,47.1735312311669,11.5403106888218,86.5491083929021,14,3,2,"No",66
100230,"No",0,"19",67,"Male","Med",7,45.99112847203,7.71425594927223,104.490963741671,8,1,0,"Yes",52
100231,"No",0,"3",55,"Female","Med",2,40.1494021895579,9.42409434207095,103.986363983564,11,3,1,"No",74
100232,"No",0,"1",52,"Male","High",3,63.1710417926019,7.42099908504912,76.8448013267164,10,1,0,"No",70
100233,"Yes",300.903048338604,"13",59,"Male","Low",3,62.4087136684702,12.3118961221419,148.208265091529,11,3,0,"No",68
100234,"No",0,"11",42,"Male","Low",9,43.1047460122922,7.63645011003655,74.2049389394575,8,1,1,"No",75
100235,"Yes",700.772823068092,"38",39,"Male","Med",4,58.4874591858974,11.9909706084623,98.1877818014639,11,3,1,"Yes",48
100236,"No",0,"44",52,"Male","Med",5,35.8997972070831,9.20021026229907,87.0421088304364,14,1,0,"Yes",53
100237,"Yes",725.710357666756,"42",50,"Female","Low",3,52.0414020688111,8.14512730761242,134.683856187293,8,1,1,"Yes",65
100238,"No",0,"47",65,"Female","Med",5,22.9653138693859,8.18937836553712,90.0924423401745,7,3,0,"No",59
100239,"Yes",366.221688788472,"14",52,"Male","Med",4,62.5118524409313,5.13923656114271,112.995499988661,15,1,0,"No",68
100241,"No",0,"28",59,"Male","High",4,44.2082663306614,8.90167254318481,117.188747627699,5,6,1,"Yes",57
100242,"Yes",226.468695947469,"22",60,"Male","High",10,28.6274936911878,9.95728254925278,101.399421571319,11,7,0,"No",71
100245,"No",0,"18",71,"Female","Med",7,45.4194346156217,12.1185565207274,85.8328131529133,9,1,0,"No",71
100246,"Yes",357.894854162066,"43",68,"Male","Med",0,59.3111094496275,12.5494709377432,72.4308249951783,14,2,1,"Yes",58
100247,"Yes",98.880390819784,"16",62,"Male","Med",6,33.6823335744341,12.3444728979841,97.6016156281904,13,2,0,"No",64
100248,"Yes",497.96907670537,"5",57,"Male","High",8,52.6200817769046,6.58005981476505,139.498487062891,10,0,2,"No",59
100249,"Yes",25.4551792272882,"10",66,"Male","Med",4,62.0582207346631,11.9506292860527,96.2738438271067,9,1,0,"No",64
100251,"Yes",660.705538791768,"38",64,"Female","Med",2,48.7455733021363,11.7046370786261,81.4334452392238,13,3,0,"No",63
100253,"No",0,"47",41,"Male","Med",4,48.074211499805,10.2729266063677,114.422678009426,7,2,0,"Yes",59
100254,"Yes",233.529290573086,"32",66,"Male","Med",4,53.2556078269755,12.7496639704471,104.825309829216,14,1,0,"Yes",70
100255,"Yes",93.6419123066395,"43",66,"Male","Low",3,44.2631793851989,10.9463587783667,96.9503851717995,6,3,1,"No",73
100256,"No",0,"47",64,"Female","Low",3,46.5770170399261,9.56734622487574,89.2502089408087,7,3,2,"No",68
100258,"No",0,"21",58,"Female","High",4,40.0681491005424,8.22031679862718,74.5417175864693,11,1,1,"Yes",63
100259,"No",0,"26",34,"Male","Med",9,56.9637518647061,7.88601316223959,98.3561305818544,7,1,0,"Yes",69
100260,"No",0,"32",49,"Male","Low",8,42.9012904579975,10.6528045958717,70.7385694178835,12,3,1,"No",61
100262,"No",0,"21",38,"Male","Med",2,47.8629917006669,9.07345411591689,100.030712877955,8,2,0,"No",63
100263,"Yes",946.696382439795,"4",77,"Female","Med",2,52.3273680530549,9.7434487287535,42.6971934568523,8,4,1,"No",78
100265,"No",0,"3",44,"Male","Med",10,56.8602896085934,10.3706369184368,101.406700005462,7,2,0,"No",52
100266,"Yes",205.417093163372,"24",44,"Male","Med",3,28.8058430195307,12.6980107490818,126.969065949144,8,3,1,"No",59
100267,"Yes",114.668101073172,"1",63,"Male","Low",8,29.3868865026826,15.6568390922716,88.4833427819347,15,3,1,"No",58
100270,"Yes",801.04962882743,"5",82,"Female","Low",4,60.9201750664756,11.2938425100785,110.564432913095,9,6,1,"Yes",64
100271,"Yes",609.376559829617,"49",77,"Female","Low",3,43.1347614594956,10.7473591915494,127.17543315883,16,1,0,"No",64
100272,"Yes",432.158323457417,"15",74,"Female","Med",3,46.4643065170398,8.54001053783763,85.465002755636,8,3,0,"No",75
100273,"No",0,"15",54,"Male","Low",4,43.5504314896437,9.14841218604638,109.27774614338,10,4,0,"No",76
100274,"Yes",330.08735724126,"14",46,"Male","Med",2,59.4835346792554,10.9119528490724,72.1553399323928,5,3,0,"Yes",72
100275,"No",0,"4",58,"Male","Med",11,60.5175123444727,9.54681698411894,99.3437996254888,9,0,1,"No",62
100276,"No",0,"21",63,"Male","Med",5,52.2434298029528,12.1475010530105,88.896021020748,9,3,1,"Yes",64
100277,"No",0,"34",55,"Male","Low",5,52.2855616037917,9.87338954057248,77.0287704894057,12,2,1,"No",53
100278,"Yes",474.724007459741,"1",51,"Female","Low",1,37.8043132099303,8.42834793440429,144.989858411409,9,1,1,"No",56
100279,"Yes",192.634161710608,"8",66,"Female","Med",2,53.5569087244913,10.305192639837,94.8449296528781,11,0,0,"Yes",65
100280,"Yes",340.791123594734,"7",66,"Female","Med",4,54.3492862051815,7.94244669663668,109.345049778729,7,2,1,"No",67
100281,"Yes",520.109522186736,"32",65,"Male","Low",4,45.9879012565462,10.6226400559885,103.782602483225,8,3,1,"Yes",64
100282,"No",0,"3",60,"Female","Med",2,53.4696195343612,11.0429928929084,94.4541586281974,9,3,1,"No",70
100283,"Yes",438.729292218194,"11",72,"Female","Low",6,40.0505547887886,8.05588899979942,85.7599672090109,6,2,1,"No",66
100284,"No",0,"26",53,"Male","Low",6,57.2103764739616,9.77331017466758,76.7808277658316,11,1,0,"No",71
100285,"No",0,"39",63,"Female","Low",4,67.7196317741086,12.5432104025315,73.5602682536789,8,3,2,"No",56
100286,"Yes",356.941491146218,"37",53,"Male","Med",5,43.2459149303225,9.97754238891508,86.87027822406,11,0,0,"No",64
100289,"No",0,"36",59,"Male","High",3,32.3593180366456,8.767910914574,96.2742575811427,8,2,0,"No",65
100290,"Yes",589.800043114407,"8",74,"Female","Med",3,42.3069442049895,9.4277519961342,75.0760982445432,13,3,0,"Yes",66
